well,neo,plasmid,clone,Sal_conc,Van_conc,TMP_conc,contents,row,column,p3_single_read,p2_single_read,score,twist_name,sort_num,date,is_bad_rep,twist_pdz_number,cript_number,date_neo
B1,Neo,pPDZ-P1-A1,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,B,1,0.1014999999999999,0.5625,0.0684308107197033,wt_0,-3,2024-07-12,True,-1,0,2024-07-12_Neo
B2,Neo,pPDZ-P1-A1,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,B,2,1.63275,0.48375,1.100792179335918,wt_0,-3,2024-07-12,True,-1,0,2024-07-12_Neo
B3,Neo,pPDZ-P1-A1,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,B,3,1.64625,0.49825,1.109893814259228,wt_0,-3,2024-07-12,True,-1,0,2024-07-12_Neo
A1,Neo,pPDZ-P1-A1,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,1,1.9425,0.5575,1.4007571660356948,wt_0,-3,2024-07-15,True,-1,0,2024-07-15_Neo
A2,Neo,pPDZ-P1-A1,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,A,2,0.1125,0.5825,0.0811249323958896,wt_0,-3,2024-07-15,True,-1,0,2024-07-15_Neo
A3,Neo,pPDZ-P1-A1,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,A,3,0.1315,0.5555,0.0948260320894177,wt_0,-3,2024-07-15,True,-1,0,2024-07-15_Neo
B1,Neo,pPDZ-P1-A1,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,B,1,0.1105,0.5615,0.0796827113755182,wt_0,-3,2024-07-15,True,-1,0,2024-07-15_Neo
B2,Neo,pPDZ-P1-A1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,2,1.01475,0.53175,0.7317468902109248,wt_0,-3,2024-07-15,True,-1,0,2024-07-15_Neo
B3,Neo,pPDZ-P1-A1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,3,0.89425,0.53025,0.6448530737335496,wt_0,-3,2024-07-15,True,-1,0,2024-07-15_Neo
A1,Neo,pPDZ-P1-A1,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,1,1.9525,0.5695,1.3943938582396,wt_0,-3,2024-07-24,False,-1,0,2024-07-24_Neo
A2,Neo,pPDZ-P1-A1,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,A,2,0.1035,0.5675,0.0739153722549544,wt_0,-3,2024-07-24,False,-1,0,2024-07-24_Neo
A3,Neo,pPDZ-P1-A1,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,A,3,0.1195,0.5475,0.0853419032315657,wt_0,-3,2024-07-24,False,-1,0,2024-07-24_Neo
B1,Neo,pPDZ-P1-A1,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,B,1,0.0964999999999999,0.5525,0.068916264952687,wt_0,-3,2024-07-24,False,-1,0,2024-07-24_Neo
B2,Neo,pPDZ-P1-A1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,2,1.68575,0.49075,1.203892162113908,wt_0,-3,2024-07-24,False,-1,0,2024-07-24_Neo
B3,Neo,pPDZ-P1-A1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,3,1.69125,0.52125,1.2078200321371182,wt_0,-3,2024-07-24,False,-1,0,2024-07-24_Neo
A1,Neo,pPDZ-P1-A1,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,1,1.9545,0.5745,1.3003992015968062,wt_0,-3,2024-08-07,False,-1,0,2024-08-07_Neo
B1,Neo,pPDZ-P1-A1,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,1,1.7175,0.5255,1.142714570858283,wt_0,-3,2024-08-07,False,-1,0,2024-08-07_Neo
C1,Neo,pPDZ-P1-B1,A,0.0,0.0,0.0,0 Sal; 0 Van; 0.0 TMP,C,1,1.92175,0.54775,1.2956345862127088,wt_1,-3,2024-07-12,True,-1,0,2024-07-12_Neo
C2,Neo,pPDZ-P1-B1,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,C,2,0.09625,0.53025,0.0648912860273049,wt_1,-3,2024-07-12,True,-1,0,2024-07-12_Neo
C3,Neo,pPDZ-P1-B1,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,C,3,0.11575,0.50375,0.078038092027642,wt_1,-3,2024-07-12,True,-1,0,2024-07-12_Neo
D1,Neo,pPDZ-P1-B1,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,D,1,0.0895,0.5145,0.0603404685656497,wt_1,-3,2024-07-12,True,-1,0,2024-07-12_Neo
D2,Neo,pPDZ-P1-B1,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,D,2,1.49675,0.47275,1.0091016349233104,wt_1,-3,2024-07-12,True,-1,0,2024-07-12_Neo
D3,Neo,pPDZ-P1-B1,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,D,3,1.4995,0.4745,1.0109556716669477,wt_1,-3,2024-07-12,True,-1,0,2024-07-12_Neo
C1,Neo,pPDZ-P1-B1,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,1,1.95275,0.55875,1.408148548765098,wt_1,-3,2024-07-15,True,-1,0,2024-07-15_Neo
C2,Neo,pPDZ-P1-B1,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,C,2,0.10625,0.55725,0.0766179917072291,wt_1,-3,2024-07-15,True,-1,0,2024-07-15_Neo
C3,Neo,pPDZ-P1-B1,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,C,3,0.12475,0.5267499999999999,0.0899585361456643,wt_1,-3,2024-07-15,True,-1,0,2024-07-15_Neo
D1,Neo,pPDZ-P1-B1,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,D,1,0.1115,0.5595,0.0804038218857039,wt_1,-3,2024-07-15,True,-1,0,2024-07-15_Neo
D2,Neo,pPDZ-P1-B1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,2,1.42975,0.5217499999999999,1.0310077519379846,wt_1,-3,2024-07-15,True,-1,0,2024-07-15_Neo
D3,Neo,pPDZ-P1-B1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,3,1.3515,0.5205,0.9745808545159544,wt_1,-3,2024-07-15,True,-1,0,2024-07-15_Neo
C1,Neo,pPDZ-P1-B1,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,1,1.94975,0.55175,1.3924299232279949,wt_1,-3,2024-07-24,False,-1,0,2024-07-24_Neo
C2,Neo,pPDZ-P1-B1,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,C,2,0.09125,0.53225,0.0651669344759864,wt_1,-3,2024-07-24,False,-1,0,2024-07-24_Neo
C3,Neo,pPDZ-P1-B1,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,C,3,0.11075,0.50375,0.0790930191037314,wt_1,-3,2024-07-24,False,-1,0,2024-07-24_Neo
D1,Neo,pPDZ-P1-B1,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,D,1,0.0895,0.5175,0.0639171576504195,wt_1,-3,2024-07-24,False,-1,0,2024-07-24_Neo
D2,Neo,pPDZ-P1-B1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,2,1.58075,0.47975,1.128905552579896,wt_1,-3,2024-07-24,False,-1,0,2024-07-24_Neo
D3,Neo,pPDZ-P1-B1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,3,1.5615,0.4825,1.115158007498661,wt_1,-3,2024-07-24,False,-1,0,2024-07-24_Neo
C1,Neo,pPDZ-P1-B1,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,1,1.94075,0.53775,1.291250831669993,wt_1,-3,2024-08-07,False,-1,0,2024-08-07_Neo
D1,Neo,pPDZ-P1-B1,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,1,1.5385,0.4555,1.0236194278110444,wt_1,-3,2024-08-07,False,-1,0,2024-08-07_Neo
G4,Neo,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,G,4,0.08825,0.5042500000000001,0.0594977245912691,broken,-2,2024-07-12,True,-1,0,2024-07-12_Neo
G5,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,G,5,0.2965,0.4585,0.1998988707230743,broken,-2,2024-07-12,True,-1,0,2024-07-12_Neo
G6,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,G,6,0.2805,0.4255,0.1891117478510028,broken,-2,2024-07-12,True,-1,0,2024-07-12_Neo
H4,Neo,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0 Sal; 0 Van; 0.0 TMP,H,4,1.89375,0.57575,1.2767571211865836,broken,-2,2024-07-12,True,-1,0,2024-07-12_Neo
H5,Neo,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,H,5,0.1045,0.5665,0.0704533962582167,broken,-2,2024-07-12,True,-1,0,2024-07-12_Neo
H6,Neo,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,H,6,0.11225,0.55025,0.0756784088993763,broken,-2,2024-07-12,True,-1,0,2024-07-12_Neo
C7,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0 Sal; 0 Van; 0.0 TMP,C,7,1.9785,0.5325,1.350742447516641,broken,-2,2024-07-12,False,-1,0,2024-07-12_Neo2
C8,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,C,8,0.1059999999999999,0.5589999999999999,0.0723672981737497,broken,-2,2024-07-12,False,-1,0,2024-07-12_Neo2
C9,Neo2,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,C,9,0.0815,0.4875,0.0556408943505717,broken,-2,2024-07-12,False,-1,0,2024-07-12_Neo2
D7,Neo2,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,D,7,0.0969999999999999,0.499,0.0662229049325823,broken,-2,2024-07-12,False,-1,0,2024-07-12_Neo2
D8,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,D,8,0.305,0.375,0.2082266598395631,broken,-2,2024-07-12,False,-1,0,2024-07-12_Neo2
D9,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,D,9,0.251,0.442,0.1713603003925584,broken,-2,2024-07-12,False,-1,0,2024-07-12_Neo2
G4,Neo,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,G,4,0.09225,0.51525,0.0569532335236919,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo
G5,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,G,5,0.1685,0.4925,0.1040283994443587,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo
G6,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,G,6,0.1674999999999999,0.5085000000000001,0.1034110202191696,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo
H4,Neo,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0 Sal; 0 Van; 0.0 TMP,H,4,1.93675,0.57575,1.195709214384936,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo
H5,Neo,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,H,5,0.1065,0.5475,0.0657508874826362,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo
H6,Neo,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,H,6,0.12125,0.54325,0.074857231054175,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo
A7,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,7,1.9695,0.5745,1.2520661157024795,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo2
A8,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,A,8,0.1085,0.5435,0.0689764780673871,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo2
A9,Neo2,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,A,9,0.112,0.522,0.0712015257469803,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo2
B7,Neo2,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,B,7,0.1089999999999999,0.576,0.0692943420216147,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo2
B8,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,8,0.1755,0.5065000000000001,0.1115702479338843,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo2
B9,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,9,0.1654999999999999,0.4865,0.1052129688493324,broken,-2,2024-07-13,False,-1,0,2024-07-13_Neo2
G4,Neo,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,G,4,0.1012499999999999,0.55825,0.0730124391563006,broken,-2,2024-07-15,True,-1,0,2024-07-15_Neo
G5,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,5,0.1335,0.4835,0.096268253109789,broken,-2,2024-07-15,True,-1,0,2024-07-15_Neo
G6,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,6,0.1305,0.4915,0.094104921579232,broken,-2,2024-07-15,True,-1,0,2024-07-15_Neo
H4,Neo,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,4,1.94575,0.57475,1.4031007751937985,broken,-2,2024-07-15,True,-1,0,2024-07-15_Neo
H5,Neo,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,H,5,0.1124999999999999,0.5675,0.0811249323958896,broken,-2,2024-07-15,True,-1,0,2024-07-15_Neo
H6,Neo,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,H,6,0.11225,0.53125,0.0809446547683432,broken,-2,2024-07-15,True,-1,0,2024-07-15_Neo
G4,Neo,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,G,4,0.09025,0.49125,0.0596990243095749,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo
G5,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,5,0.2725,0.4585,0.1802546717380519,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo
G6,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,6,0.2525,0.4585,0.1670249710600297,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo
H4,Neo,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,4,1.93775,0.60975,1.281792624441872,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo
H5,Neo,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,H,5,0.1055,0.5515,0.0697866710765668,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo
H6,Neo,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,H,6,0.11525,0.53825,0.0762361501571027,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo
A7,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,7,1.9375,0.5745,1.3157894736842106,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo2
A8,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,A,8,0.1095,0.5675,0.0743633276740237,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo2
A9,Neo2,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,A,9,0.101,0.534,0.0685908319185059,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo2
B7,Neo2,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,B,7,0.091,0.485,0.0617996604414261,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo2
B8,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,8,0.2785,0.4445,0.1891341256366723,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo2
B9,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,9,0.2444999999999999,0.4455,0.166044142614601,broken,-2,2024-07-16,False,-1,0,2024-07-16_Neo2
G4,Neo,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,G,4,0.08225,0.48825,0.0547147846332945,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo
G5,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,5,0.2485,0.4575,0.1653084982537834,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo
G6,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,6,0.2424999999999999,0.4595,0.1613171461832695,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo
H4,Neo,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,4,1.93675,0.56275,1.2883751870946285,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo
H5,Neo,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,H,5,0.0955,0.5505,0.0635290204556793,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo
H6,Neo,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,H,6,0.11225,0.54925,0.0746715449858639,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo
A7,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,7,1.9705,0.5765,1.3552269601100413,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo2
A8,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,A,8,0.1065,0.5665,0.0732462173314993,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo2
A9,Neo2,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,A,9,0.1,0.5509999999999999,0.0687757909215956,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo2
B7,Neo2,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,B,7,0.0829999999999999,0.502,0.0570839064649243,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo2
B8,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,8,0.2515,0.4155,0.1729711141678129,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo2
B9,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,9,0.2575,0.4375,0.1770976616231086,broken,-2,2024-07-19,False,-1,0,2024-07-19_Neo2
G4,Neo,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,G,4,0.08225,0.47625,0.0587395108016425,broken,-2,2024-07-24,False,-1,0,2024-07-24_Neo
G5,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,5,0.2645,0.4205,0.1888948402071058,broken,-2,2024-07-24,False,-1,0,2024-07-24_Neo
G6,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,6,0.2785,0.4195,0.1988930548116407,broken,-2,2024-07-24,False,-1,0,2024-07-24_Neo
H4,Neo,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,4,1.88275,0.57175,1.3445813247634348,broken,-2,2024-07-24,False,-1,0,2024-07-24_Neo
H5,Neo,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,H,5,0.0925,0.5285,0.0660596322085341,broken,-2,2024-07-24,False,-1,0,2024-07-24_Neo
H6,Neo,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,H,6,0.11025,0.53625,0.0787359400107123,broken,-2,2024-07-24,False,-1,0,2024-07-24_Neo
G4,Neo,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,G,4,0.09125,0.48625,0.0631378654212074,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo
G5,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,5,0.2355,0.4005,0.1629475869226777,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo
G6,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,6,0.2575,0.4175,0.178169866805051,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo
H4,Neo,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,4,1.90775,0.53875,1.3200138384362567,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo
H5,Neo,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,H,5,0.0995,0.5285,0.0688462203770974,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo
H6,Neo,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,H,6,0.12325,0.47925,0.0852793634319322,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo
E4,Neo2,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,E,4,0.077,0.48,0.0527939664038395,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo2
E5,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,5,0.2395,0.3705,0.1642098045937607,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo2
E6,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,6,0.2585,0.4025,0.1772368872128899,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo2
F4,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,F,4,1.8825,0.5065000000000001,1.290709633184779,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo2
F5,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,F,5,0.089,0.5399999999999999,0.0610215975317106,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo2
F6,Neo2,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,F,6,0.076,0.465,0.0521083304765169,broken,-2,2024-11-07,False,-1,0,2024-11-07_Neo2
G4,Neo,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,G,4,0.0992499999999999,0.5012500000000001,0.0674138223807098,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo
G5,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,5,0.2405,0.4635,0.1633554083885209,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo
G6,Neo,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,6,0.2195,0.4375,0.1490915265749703,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo
H4,Neo,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,4,1.90675,0.57775,1.295126507047037,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo
H5,Neo,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,H,5,0.1035,0.5425,0.0703005603667855,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo
H6,Neo,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,H,6,0.10025,0.52325,0.0680930548480217,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo
G4,Neo2,pPDZ-4.6k-broken,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,G,4,0.0895,0.4805,0.0592911560119244,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo2
G5,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,5,0.212,0.438,0.1404438555813183,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo2
G6,Neo2,pPDZ-4.6k-broken,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,6,0.231,0.442,0.1530308049022855,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo2
H4,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,4,1.87,0.568,1.2388208015899305,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo2
H5,Neo2,pPDZ-4.6k-broken,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,H,5,0.0969999999999999,0.5429999999999999,0.064259688638622,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo2
H6,Neo2,pPDZ-4.6k-broken,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,H,6,0.0979999999999999,0.5209999999999999,0.064922159655515,broken,-2,2024-11-09,False,-1,0,2024-11-09_Neo2
