PDZ,PDZ_WT,PDZ_WT,PDZ_WT,Homolog_09,Homolog_09,Homolog_09,Homolog_11,Homolog_11,Homolog_11,Homolog_36,Homolog_36,Homolog_36
508.4,-0.02074185,-0.02035443,-0.00963088,-0.00673239,-0.00041347,0.00248595,-0.01089659,-0.00886791,-0.00151169,-0.01155809,-0.0018045,-0.00932605
508.6,-0.02018806,-0.01733751,-0.01260059,-0.01129373,-0.00620924,0.00291823,-0.0110672,-0.00943943,0.00066552,-0.01083875,-0.0041314,-0.0119793
508.8,-0.02100253,-0.01700518,-0.01167219,-0.00671394,-0.00395082,0.00189005,-0.01057067,-0.00763541,0.00004468,-0.00445786,-0.00328236,-0.01115488
509,-0.02067691,-0.01765836,-0.0152423,-0.0030898,-0.00195639,0.0050204,-0.00992771,-0.00866317,-0.00160497,-0.01141888,-0.00384703,-0.00972958
509.2,-0.02281821,-0.01858018,-0.00796836,-0.01082476,0.00049536,0.00607197,-0.00875502,-0.00945895,-0.00263643,-0.01025868,-0.00440725,-0.01251908
509.4,-0.01509061,-0.01732547,-0.00964578,-0.00822078,-0.00140752,0.00203882,-0.01620569,-0.01185878,-0.00074395,-0.01080191,-0.00319224,-0.00835223
509.6,-0.01895684,-0.01732785,-0.01297479,-0.00571503,-0.00228767,0.00287072,-0.01133551,-0.01012339,0.00184048,-0.00742054,-0.01165479,-0.00916897
509.8,-0.02306372,-0.01404811,-0.01263287,-0.00316529,-0.00342886,-0.0011196,-0.01425841,-0.00773524,-0.00138259,-0.00788215,-0.00389927,-0.00885357
510,-0.01953566,-0.01891891,-0.0092889,-0.00939404,-0.00072624,0.00069304,-0.0105985,-0.00576519,-0.00093513,-0.01143918,0.00027824,-0.01095529
510.2,-0.020271,-0.01884473,-0.01471522,-0.00479408,-0.00203054,-0.00076033,-0.01122116,-0.00934052,-0.00393635,-0.00726983,-0.00444498,-0.01089315
510.4,-0.02302801,-0.01971442,-0.0128431,-0.0078748,-0.002503,0.00383665,-0.01401,-0.00705217,-0.00222805,-0.01037911,-0.00075155,-0.01513971
510.6,-0.02251169,-0.01410929,-0.00971558,-0.00646748,-0.00212454,0.00080724,-0.01533668,-0.01013972,-0.00099173,-0.01035911,-0.00851559,-0.00906514
510.8,-0.02361724,-0.012507,-0.00942444,-0.00525381,0.0019982,0.00210588,-0.00900301,-0.01096638,-0.00382316,-0.00956497,-0.00493362,-0.01489381
511,-0.01899207,-0.01669905,-0.01298448,-0.0064076,-0.0022427,0.00302987,-0.01247861,-0.01049199,-0.00352069,-0.0109506,-0.00535467,-0.01146676
511.2,-0.01907411,-0.01786856,-0.01072922,-0.0086792,-0.00056438,-0.00100915,-0.01144769,-0.00786566,-0.00029975,-0.00792322,-0.00443288,-0.00979684
511.4,-0.01752624,-0.01744456,-0.01287576,-0.0095851,-0.00164585,-0.00007067,-0.01062592,-0.01182305,-0.00058508,-0.00990492,-0.00473952,-0.01214461
511.6,-0.02258408,-0.01782788,-0.00983476,-0.00789793,-0.00396537,0.0023339,-0.01083016,-0.0054514,-0.0030989,-0.01395086,-0.00762033,-0.01263438
511.8,-0.0215967,-0.01765964,-0.01145082,-0.00746323,-0.00267567,0.00225593,-0.01453414,-0.00836324,-0.00119704,-0.00978706,-0.00238478,-0.00771199
512,-0.01864827,-0.02028967,-0.01256564,-0.00796797,0.00062681,0.00295211,-0.01124477,-0.01136326,-0.00011882,-0.01020187,-0.00648483,-0.00686361
512.2,-0.02127573,-0.01847515,-0.00948259,-0.01002564,-0.00259672,-0.00196238,-0.01390778,-0.00769802,-0.00316062,-0.01325,-0.00528317,-0.0083252
512.4,-0.01516077,-0.01654873,-0.01473715,-0.00851546,0.00035499,-0.00268717,-0.01141276,-0.00614022,-0.00083983,-0.01273072,-0.00500771,-0.01171149
512.6,-0.02282658,-0.01823319,-0.00949671,-0.00932022,-0.00429265,0.00188257,-0.01011556,-0.01328447,0.00258199,-0.01097298,-0.00698259,-0.01109476
512.8,-0.02057069,-0.01381544,-0.01809549,-0.00629337,-0.00199943,0.00445108,-0.01095983,-0.00950565,0.0011411,-0.01102099,-0.00549602,-0.00855432
513,-0.01924872,-0.01661066,-0.00969812,-0.01042555,-0.00258209,-0.00218336,-0.01147684,-0.00707837,-0.00459262,-0.01262695,-0.00121244,-0.01006861
513.2,-0.01949119,-0.01993404,-0.00598487,-0.00832905,-0.00155367,0.00139426,-0.00811892,-0.01028006,0.00151074,-0.01453758,-0.00112909,-0.0074055
513.4,-0.01722306,-0.01443566,-0.01074585,-0.00938596,-0.00440414,0.00040607,-0.01316374,-0.01168107,0.0005062,-0.01094136,-0.00446283,-0.01107757
513.6,-0.01616314,-0.0213014,-0.01015937,-0.00844173,-0.00135722,-0.00155441,-0.01068708,-0.00756576,-0.00122717,-0.01042825,-0.00626164,-0.0153545
513.8,-0.01817399,-0.01810969,-0.01345261,-0.0065902,-0.00288384,0.00172885,-0.01311737,-0.01107328,-0.00032749,-0.00935582,-0.0046226,-0.01065026
514,-0.0186598,-0.01620156,-0.01417749,-0.01010023,-0.0049765,0.00272299,-0.01231851,-0.01058464,-0.00286361,-0.01012317,-0.00636199,-0.00813712
514.2,-0.01805952,-0.02091978,-0.01156502,-0.00683846,-0.0003113,0.00414942,-0.0098541,-0.01068135,-0.0051167,-0.01255349,-0.00312265,-0.00984247
514.4,-0.02026063,-0.01648409,-0.0099169,-0.00824176,-0.00362848,0.00278579,-0.01459964,-0.00900268,-0.0033707,-0.01035497,-0.00174653,-0.00768117
514.6,-0.01833767,-0.01917274,-0.01437973,-0.01058646,-0.00143524,-0.00251196,-0.00778659,-0.01014774,-0.00095456,-0.00926394,-0.00463381,-0.00998764
514.8,-0.02020097,-0.01718453,-0.0092436,-0.00697746,-0.0037867,0.00143571,-0.00973996,-0.00729164,-0.0040591,-0.01136363,-0.00031036,-0.01213498
515,-0.01779738,-0.01782019,-0.01068332,-0.00794943,-0.00472687,0.00000526,-0.01471724,-0.01125976,0.00087673,-0.01114127,-0.00655546,-0.00809331
515.2,-0.01843914,-0.01574472,-0.00968569,-0.00919549,-0.00334643,0.00434809,-0.01604622,-0.00777425,-0.00236383,-0.01323527,-0.00540578,-0.00620569
515.4,-0.02192533,-0.01994196,-0.00910183,-0.0080993,-0.00130393,-0.00520934,-0.0115115,-0.00935095,-0.00088822,-0.01006928,-0.00474187,-0.01593928
515.6,-0.01743823,-0.01153625,-0.00852796,-0.00791092,-0.00188084,-0.00175668,-0.0136657,-0.00815239,-0.00542041,-0.01556853,-0.00714022,-0.01343338
515.8,-0.02047518,-0.01640076,-0.01277622,-0.0088263,-0.00461899,0.00553437,-0.01476275,-0.0091246,-0.00247225,-0.01103798,-0.007137,-0.01078321
516,-0.02138966,-0.01763255,-0.01184528,-0.00542395,-0.00493507,0.00308995,-0.01233222,-0.00909891,-0.00041806,-0.01245144,-0.00559926,-0.01375733
516.2,-0.01841369,-0.02122099,-0.00893083,-0.00762798,0.00131701,0.00112869,-0.01115047,-0.00945654,0.00061658,-0.01206884,-0.00257858,-0.01074915
516.4,-0.01986608,-0.01664136,-0.01209565,-0.00716521,0.00164087,0.00431939,-0.01137637,-0.01035475,-0.002981,-0.00756631,-0.00878325,-0.01047341
516.6,-0.02205604,-0.02012573,-0.01031356,-0.00968705,-0.00393625,0.00016119,-0.01140597,-0.00902267,0.00110883,-0.01549727,-0.00587517,-0.00996803
516.8,-0.0158115,-0.01947222,-0.01474541,-0.00754719,-0.00429495,0.00303479,-0.01303797,-0.01122581,-0.00228753,-0.00965119,-0.00402671,-0.01133923
517,-0.02262497,-0.01675812,-0.01127901,-0.00329279,-0.00162958,0.00511517,-0.01018512,-0.01280709,-0.00148105,-0.00896731,-0.00694605,-0.00985713
517.2,-0.01648429,-0.01629687,-0.01186111,-0.00952305,-0.00538855,0.00266548,-0.01234867,-0.011155,-0.00389436,-0.01234991,-0.00145089,-0.00771056
517.4,-0.01492357,-0.015784,-0.00968325,-0.00867091,-0.00241284,0.0013542,-0.00843858,-0.013047,-0.00352269,-0.01137391,-0.00226247,-0.00996001
517.6,-0.02165455,-0.01806063,-0.0151213,-0.01115896,-0.00413929,0.00162687,-0.00994682,-0.01312508,0.00029943,-0.01076037,-0.00489544,-0.00912
517.8,-0.01893249,-0.01680178,-0.01440274,-0.00555931,-0.00425382,-0.00061171,-0.01433649,-0.01022883,-0.00132665,-0.00964839,-0.00818452,-0.01121993
518,-0.02020961,-0.01463596,-0.00969195,-0.00459485,-0.0003977,0.00139015,-0.0082755,-0.00973212,-0.00147834,-0.01176232,-0.00273469,-0.00956951
518.2,-0.02326962,-0.02088232,-0.01485818,-0.00896077,0.00139881,0.00289609,-0.01122104,-0.01069029,-0.00092259,-0.00860259,-0.00300616,-0.0126019
518.4,-0.01742923,-0.01252512,-0.01061373,-0.00704377,-0.00093012,-0.00082122,-0.00829925,-0.00759753,0.0002085,-0.00974381,-0.00756532,-0.00899978
518.6,-0.02081847,-0.01800911,-0.01181012,-0.00617133,-0.00404553,-0.00099341,-0.01343875,-0.01197793,-0.00216573,-0.01191324,-0.00365919,-0.01264931
518.8,-0.01855621,-0.02031428,-0.00822314,-0.00846665,-0.00201325,0.0000657,-0.01755586,-0.01351829,0.00036592,-0.01233423,-0.00198045,-0.01159532
519,-0.01486647,-0.01984245,-0.01098161,-0.00852196,-0.00389032,0.00109904,-0.01313796,-0.00713911,0.00310883,-0.01199866,-0.00457316,-0.01312558
519.2,-0.02000967,-0.01892821,-0.00818848,-0.00924562,-0.00100352,0.0024619,-0.0131871,-0.01177432,0.0046753,-0.01033828,-0.00535187,-0.01071645
519.4,-0.02003392,-0.01545627,-0.00770798,-0.00869988,-0.00205599,-0.00263075,-0.01405006,-0.01018613,-0.00326344,-0.00857023,-0.00090131,-0.00838642
519.6,-0.01845917,-0.01667262,-0.0094906,-0.00850855,-0.00268869,0.0042655,-0.0140134,-0.0075423,-0.00212425,-0.01178336,-0.00094598,-0.01104264
519.8,-0.01609111,-0.01667128,-0.01056381,-0.01225154,-0.00126963,0.00316389,-0.01333537,-0.01109251,-0.00296068,-0.0112553,-0.00467383,-0.01155172
520,-0.01956206,-0.02056051,-0.00989723,-0.00571521,-0.00806882,0.00282835,-0.01080003,-0.00898289,0.00032294,-0.00923676,-0.00383699,-0.00956266
520.2,-0.01711857,-0.01502819,-0.00918492,-0.00695072,-0.00210186,-0.00024177,-0.01227605,-0.00911596,-0.00087788,-0.01216558,-0.00369188,-0.00811024
520.4,-0.01917803,-0.01758758,-0.01087862,-0.00601752,-0.00056507,-0.00115819,-0.0099531,-0.00823652,-0.00441259,-0.01229409,-0.00776755,-0.01271422
520.6,-0.01846251,-0.01775531,-0.01344138,-0.01003333,-0.00107731,0.0069143,-0.00920539,-0.00919299,0.00158215,-0.01019791,-0.00528228,-0.01061956
520.8,-0.01924834,-0.01804135,-0.01205348,-0.00824936,-0.0001248,0.00282477,-0.01477885,-0.01038637,0.00061566,-0.01397375,-0.00401726,-0.00940521
521,-0.02363881,-0.01834834,-0.00769421,-0.0080875,-0.00551035,-0.00085868,-0.01033109,-0.01427888,-0.00124845,-0.01207093,-0.0050562,-0.01284779
521.2,-0.01770186,-0.01749746,-0.01105379,-0.00694685,-0.00170399,0.00413267,-0.01138436,-0.01008718,0.00012374,-0.01023135,-0.00557759,-0.01121358
521.4,-0.01976064,-0.01617567,-0.01076358,-0.01201765,-0.00074642,0.00085698,-0.01409414,-0.01012092,-0.00410834,-0.00961113,-0.00670293,-0.01004775
521.6,-0.02377513,-0.0174178,-0.01089048,-0.01012065,-0.00633683,-0.00104894,-0.01248824,-0.00958931,0.00022808,-0.01045713,-0.00344982,-0.0084853
521.8,-0.02398631,-0.01600675,-0.00821915,-0.00980546,-0.00138276,0.00407876,-0.01100313,-0.0075837,-0.00420063,-0.01082161,-0.00531882,-0.00847204
522,-0.02534401,-0.01786424,-0.01170053,-0.01042779,-0.0020463,0.00725715,-0.01399397,-0.01037373,0.0008196,-0.0093143,0.00023434,-0.00428147
522.2,-0.01896399,-0.01746834,-0.00916594,-0.00724863,-0.00088142,0.00198029,-0.01142889,-0.01137348,0.00107545,-0.01530293,-0.00456392,-0.01234089
522.4,-0.02216798,-0.01924435,-0.00904938,-0.00787337,-0.00106637,0.00141518,-0.01265769,-0.00773387,-0.00217804,-0.01279548,-0.00754246,-0.01165764
522.6,-0.02306369,-0.01714287,-0.01116418,-0.00842105,-0.00050162,0.00063755,-0.00879335,-0.01066964,0.00038031,-0.01322469,-0.00746014,-0.01183899
522.8,-0.02114984,-0.0156088,-0.00901904,-0.00842454,-0.00617926,0.00099982,-0.01146048,-0.01288929,0.00227017,-0.01235563,-0.00126338,-0.00787927
523,-0.0214622,-0.0137671,-0.00954055,-0.00631143,-0.0017996,-0.00053047,-0.0137512,-0.00668227,-0.00130757,-0.00821412,-0.00510317,-0.00915782
523.2,-0.01847762,-0.01931194,-0.01132458,-0.00805621,-0.00164785,-0.00400077,-0.01394414,-0.0082392,-0.00121846,-0.00821406,-0.00282976,-0.00646378
523.4,-0.01895383,-0.01736299,-0.00964674,-0.0070288,-0.00019799,0.00228246,-0.0129834,-0.00889625,-0.00457862,-0.01078317,-0.00625136,-0.0102414
523.6,-0.02105442,-0.01827765,-0.0085636,-0.0080774,-0.00469394,0.00045879,-0.01517694,-0.01404726,-0.00318938,-0.01012346,-0.00370442,-0.00899555
523.8,-0.02474964,-0.0160766,-0.00819331,-0.00794833,-0.0009584,-0.0006281,-0.01288783,-0.00809019,-0.00446283,-0.0106104,-0.0061562,-0.00794659
524,-0.02391991,-0.01899011,-0.01006597,-0.0078737,-0.00218298,0.00421815,-0.01320555,-0.01088463,-0.00439557,-0.01245579,-0.00123846,-0.00947325
524.2,-0.02416193,-0.01729525,-0.01226955,-0.00775547,-0.00568132,0.00593509,-0.01368012,-0.00813006,-0.00032276,-0.0084225,-0.00603073,-0.00776823
524.4,-0.02241251,-0.01233295,-0.01452273,-0.00892936,-0.00123967,0.00335567,-0.00909271,-0.00923254,0.00334341,-0.01414261,-0.00784775,-0.00837864
524.6,-0.0179629,-0.01554046,-0.01023644,-0.00795822,-0.00460042,0.00184672,-0.0115396,-0.01024382,0.0016996,-0.01016027,-0.00043359,-0.00893308
524.8,-0.0189712,-0.01847813,-0.0113207,-0.0053709,-0.00218831,0.00054751,-0.01508089,-0.00776528,-0.00201138,-0.01846165,-0.00334477,-0.01210673
525,-0.02003786,-0.01862688,-0.01125076,-0.00819747,-0.00254359,0.00252916,-0.01095539,-0.01137265,-0.00024315,-0.01070142,-0.003923,-0.01111011
525.2,-0.01932087,-0.01815487,-0.00975832,-0.01022484,0.0001729,0.00200953,-0.01379227,-0.01056703,-0.00203958,-0.01091558,-0.0051752,-0.01141094
525.4,-0.02126118,-0.01827408,-0.01167601,-0.01078607,-0.00292345,0.00229834,-0.01218646,-0.01188897,0.00083828,-0.00865388,-0.00488773,-0.01126455
525.6,-0.01767525,-0.01681966,-0.01122289,-0.01145761,-0.00088953,-0.00065677,-0.00668811,-0.00957643,-0.00351357,-0.0079124,-0.00641712,-0.01321252
525.8,-0.02113858,-0.01739905,-0.00768121,-0.00767778,-0.00032251,0.00095384,-0.01526263,-0.01355528,-0.00213894,-0.01340398,-0.0017972,-0.01110078
526,-0.02149957,-0.01789738,-0.01074942,-0.00380649,-0.00191801,-0.00007526,-0.01304352,-0.00961038,-0.00084301,-0.01574439,-0.00523704,-0.00985314
526.2,-0.01642561,-0.01279739,-0.00800636,-0.01097979,-0.00112643,0.00535174,-0.01329305,-0.01408221,0.00187785,-0.01090729,-0.00354218,-0.00904383
526.4,-0.01857161,-0.01498262,-0.01246613,-0.00850593,-0.00431891,0.00328814,-0.01125401,-0.01099732,-0.00199735,-0.00892347,-0.00267654,-0.00782449
526.6,-0.02396041,-0.0213104,-0.01330494,-0.01278125,-0.003143,-0.00091775,-0.01346447,-0.01063936,-0.00334867,-0.01227534,-0.00460082,-0.00791241
526.8,-0.01962867,-0.0166328,-0.00678291,-0.01174693,-0.00283681,0.00288318,-0.00858071,-0.01044109,0.00175473,-0.00970465,-0.00578871,-0.01473696
527,-0.02106395,-0.01816661,-0.01133617,-0.01179408,0.00085281,0.00050904,-0.01054113,-0.01188319,0.00745282,-0.00910786,-0.00353533,-0.01141913
527.2,-0.02096155,-0.01163877,-0.00892341,-0.01179306,-0.00027342,0.00305425,-0.01225921,-0.00638165,-0.00000909,-0.01264245,-0.00657916,-0.01124708
527.4,-0.01980358,-0.02109007,-0.0123693,-0.00789695,-0.00215702,0.00235681,-0.01444458,-0.01368033,-0.00163772,-0.01302406,-0.00373858,-0.00858663
527.6,-0.02218741,-0.01520852,-0.0081261,-0.01170571,-0.00207739,0.00160681,-0.01246508,-0.00816398,0.00468541,-0.01069248,-0.00483697,-0.0141639
527.8,-0.01561361,-0.01796252,-0.01172852,-0.00821062,-0.00344838,0.00480007,-0.01395532,-0.01192029,-0.00223535,-0.0104115,-0.00548935,-0.01139386
528,-0.02094835,-0.0200646,-0.00627595,-0.00834693,-0.00199195,0.00470282,-0.0116026,-0.01118194,-0.0007466,-0.01068628,-0.0013659,-0.01036738
528.2,-0.01766959,-0.01574756,-0.0148594,-0.00949545,-0.00203438,-0.00028787,-0.01324861,-0.00744694,-0.00191632,-0.01369044,-0.0014269,-0.01468067
528.4,-0.01892286,-0.0128834,-0.0114555,-0.00883801,-0.00551577,0.00097825,-0.0165072,-0.01328953,0.00147748,-0.00982458,-0.00741151,-0.0087039
528.6,-0.02134296,-0.01667962,-0.00690048,-0.00879921,-0.00503575,0.00514127,-0.01815008,-0.00902872,-0.00176906,-0.00622198,-0.00441104,-0.01110233
528.8,-0.02034652,-0.01865838,-0.01125827,-0.00702651,-0.00394528,0.00514473,-0.01254549,-0.01081591,-0.00173223,-0.01049219,-0.00245507,-0.00837015
529,-0.02254417,-0.01624877,-0.00957232,-0.00657131,0.00250347,-0.00033437,-0.01268014,-0.01075607,0.00478343,-0.00717068,-0.00212723,-0.01191352
529.2,-0.02336818,-0.01923729,-0.01005729,-0.0123042,-0.00341954,0.00312863,-0.0143544,-0.01047569,-0.00000682,-0.01046589,-0.00858098,-0.00981279
529.4,-0.02268228,-0.01583297,-0.01134216,-0.00419738,-0.00407644,0.00085531,-0.01290812,-0.01108178,-0.00145819,-0.01450685,-0.00440544,-0.00902937
529.6,-0.01854583,-0.01962624,-0.01158359,-0.0080484,-0.00729077,-0.00320728,-0.0119703,-0.01149808,-0.00358098,-0.00994587,-0.0062046,-0.00976179
529.8,-0.01497251,-0.01929782,-0.01174235,-0.00910027,-0.00319301,0.00868179,-0.01081716,-0.00961944,-0.0011737,-0.01331666,-0.00566902,-0.01328759
530,-0.02163473,-0.01755599,-0.01654702,-0.00610502,-0.00359629,-0.00078033,-0.01094797,-0.00921895,-0.00160375,-0.00870195,-0.00125435,-0.00913559
530.2,-0.01813611,-0.01643256,-0.00958049,-0.00796951,-0.00249015,-0.00019534,-0.00863969,-0.00916921,-0.00372478,-0.01304406,-0.00318232,-0.01102988
530.4,-0.01965111,-0.01413129,-0.01201602,-0.00765063,-0.0013419,0.0051374,-0.01266318,-0.01028551,0.00234179,-0.00890771,0.00015223,-0.01112853
530.6,-0.01816106,-0.02124763,-0.01425662,-0.0111322,0.000044,0.00131811,-0.01432832,-0.01258512,0.00008318,-0.00951889,-0.00606951,-0.00880371
530.8,-0.01933703,-0.01540832,-0.0110732,-0.00597693,-0.00672968,0.0106553,-0.00875609,-0.00921588,-0.00128921,-0.01041621,-0.003854,-0.01119409
531,-0.01975855,-0.01462547,-0.00908931,-0.00397651,-0.00247576,0.00209792,-0.0079013,-0.00891831,-0.00268942,-0.00904253,-0.00813233,-0.00678097
531.2,-0.0195815,-0.01521797,-0.00936937,-0.00909163,-0.00385864,0.00490855,-0.01527312,-0.01138931,-0.0035032,-0.01094452,-0.00711271,-0.01231505
531.4,-0.02400553,-0.0173711,-0.01465853,-0.00799291,-0.00708808,0.0083793,-0.00832366,-0.01129868,-0.00174632,-0.01170063,-0.00491416,-0.01303668
531.6,-0.0186305,-0.01430205,-0.0125401,-0.00654017,-0.00632544,-0.00303031,-0.01093893,-0.00928899,-0.00364658,-0.01084522,-0.00215008,-0.01227997
531.8,-0.02457815,-0.01894666,-0.01452633,-0.00473006,0.00047184,0.00477605,-0.01050314,-0.00852948,-0.00071591,-0.01199007,-0.00574413,-0.00987156
532,-0.01880169,-0.016666,-0.00942289,-0.00957163,-0.00426285,-0.00135158,-0.01051267,-0.00659286,-0.00064471,-0.0140054,-0.0066382,-0.01079236
532.2,-0.02290404,-0.01676614,-0.00854751,-0.00975771,-0.0032764,-0.00161065,-0.01408704,-0.01137321,-0.00353676,-0.0111019,-0.00174263,-0.01426141
532.4,-0.02144107,-0.0214629,-0.0106393,-0.00625508,-0.0046282,0.00126149,-0.01179882,-0.01318493,-0.00075551,-0.01064185,0.00185299,-0.01403503
532.6,-0.0221571,-0.01382745,-0.01067915,-0.00940322,-0.00514673,0.00231253,-0.01166608,-0.01383608,0.00297085,-0.0143143,-0.00832674,-0.01202719
532.8,-0.02229178,-0.0187465,-0.01067253,-0.00938045,-0.00802817,-0.00143032,-0.01216247,-0.00865923,-0.00478941,-0.01557496,-0.00391924,-0.01322444
533,-0.02029028,-0.01537789,-0.00909301,-0.01018272,-0.00612132,0.0016831,-0.0129041,-0.01101693,-0.00435769,-0.01087591,-0.00447559,-0.01303603
533.2,-0.02116716,-0.01702092,-0.01212841,-0.00771739,-0.00375073,0.00297152,-0.01285993,-0.00810244,0.00028488,-0.015533,-0.00301444,-0.0089912
533.4,-0.01333159,-0.02177257,-0.00864004,-0.00489815,-0.00319155,0.00619076,-0.01469099,-0.00645833,-0.00134033,-0.00774405,-0.0043647,-0.01118077
533.6,-0.01768857,-0.01910136,-0.01241251,-0.00848819,-0.00143524,0.0008428,-0.01085686,-0.01245236,-0.00080925,-0.01173613,-0.00141513,-0.01327239
533.8,-0.02230996,-0.01596532,-0.01061928,-0.00865559,-0.0020579,0.00194077,-0.008623,-0.00812565,0.00319851,-0.01003835,-0.00590098,-0.01251082
534,-0.02170786,-0.01798437,-0.00843125,-0.0120808,-0.00588061,0.00555904,-0.01245975,-0.01389279,-0.00145098,-0.00972247,-0.00724566,-0.00705437
534.2,-0.01863715,-0.01712404,-0.0095126,-0.00565605,-0.00486754,0.00451048,-0.01072123,-0.01008867,-0.00214371,-0.01241622,-0.00835701,-0.01074861
534.4,-0.02014384,-0.01285208,-0.00876533,-0.00645827,-0.00120177,-0.00172146,-0.01080426,-0.01255887,-0.00051781,-0.01067388,-0.00169113,-0.01040216
534.6,-0.02040321,-0.01695035,-0.01050099,-0.00847073,-0.00105755,0.00256543,-0.0131005,-0.00844126,0.00019315,-0.00949994,-0.00587964,-0.01522632
534.8,-0.0154601,-0.01662786,-0.01054853,-0.01115911,-0.00472625,0.00687511,-0.01091968,-0.01136779,-0.00360524,-0.01257059,-0.00649026,-0.00881998
535,-0.01801687,-0.01789282,-0.0124011,-0.00814827,-0.00553619,0.00178002,-0.01092064,-0.00488134,-0.0043796,-0.00880382,-0.00818136,-0.00989719
535.2,-0.01993921,-0.0161883,-0.00876065,-0.00951164,-0.00090729,-0.00131707,-0.01002529,-0.01311486,-0.00177988,-0.01320416,-0.00790158,-0.01436843
535.4,-0.01973998,-0.01810617,-0.01156639,-0.00810732,-0.00177811,-0.00365157,-0.01626589,-0.01324897,-0.00145754,-0.01361677,-0.00232663,-0.0114011
535.6,-0.01986128,-0.01804192,-0.00769463,-0.01004271,-0.00657417,0.00107257,-0.01409512,-0.01240875,-0.00530234,-0.01495666,-0.00636345,-0.01298611
535.8,-0.01851588,-0.01287169,-0.01146602,-0.00671549,-0.00438808,0.00547688,-0.01110476,-0.0107434,-0.00143584,-0.01574093,-0.00632956,-0.00692414
536,-0.01941651,-0.01867191,-0.01196876,-0.00810258,-0.00310175,0.00288843,-0.0157276,-0.01192152,-0.00322014,-0.01069072,-0.0023998,-0.01280959
536.2,-0.02147007,-0.01901568,-0.00971424,-0.00745739,-0.00602915,0.00416555,-0.00949886,-0.0077455,-0.003037,-0.01137504,-0.00628411,-0.00960864
536.4,-0.01723939,-0.02015001,-0.01278713,-0.00776421,-0.00367464,0.0060796,-0.01294782,-0.01242526,-0.00739926,-0.01223594,-0.00999796,-0.01094688
536.6,-0.01995396,-0.01677323,-0.01165929,-0.00611942,0.00030322,0.00244384,-0.01335263,-0.01298141,0.00212914,-0.0121823,-0.00655201,-0.00746797
536.8,-0.01945379,-0.01918874,-0.01157602,-0.00743725,-0.00094672,0.00074743,-0.01000362,-0.01138236,-0.00249248,-0.01021761,-0.00545176,-0.01298742
537,-0.0212422,-0.01689939,-0.01437878,-0.01098882,-0.00155123,-0.00013946,-0.01432564,-0.01197456,-0.00205645,-0.01367089,-0.00355604,-0.0127248
537.2,-0.01755994,-0.01694415,-0.01386901,-0.00492729,-0.00486,-0.0004171,-0.01210498,-0.01342683,0.00107482,-0.0122059,-0.00503379,-0.00645019
537.4,-0.02050993,-0.01834113,-0.00872036,-0.01051097,-0.00149958,0.00136609,-0.01523935,-0.01441451,-0.00202614,-0.01170376,-0.00198146,-0.00757028
537.6,-0.02289653,-0.01860053,-0.01019748,-0.01351272,-0.00562187,-0.00107519,-0.00927114,-0.01160838,-0.001652,-0.00758124,-0.00791174,-0.01263668
537.8,-0.02240255,-0.01906321,-0.01126283,-0.00668,-0.0035543,0.0048136,-0.01165884,-0.01149785,-0.00236475,-0.00957391,-0.0056082,-0.00881089
538,-0.01797169,-0.01941962,-0.00644814,-0.00974579,-0.00484316,-0.00023724,-0.01217981,-0.01161437,-0.00308472,-0.01061929,-0.00625744,-0.01296843
538.2,-0.02501777,-0.01649556,-0.00621902,-0.00648759,-0.00620429,0.00335793,-0.01262482,-0.00997227,-0.00270816,-0.01432914,-0.00492406,-0.01059861
538.4,-0.01800629,-0.01808397,-0.01126807,-0.01132424,-0.00600969,0.0055684,-0.01377105,-0.01393529,-0.00100109,-0.0133012,-0.00174936,-0.01169179
538.6,-0.01800161,-0.01743398,-0.01003181,-0.01186441,-0.00141634,0.00059708,-0.01690721,-0.01158499,-0.0048528,-0.00789321,-0.00253698,-0.01251672
538.8,-0.01586056,-0.01684953,-0.01185229,-0.00724639,-0.00482716,0.0031033,-0.01122262,-0.00835713,-0.00540667,-0.01355535,-0.00555676,-0.01209767
539,-0.01931089,-0.02074058,-0.00882717,-0.01050954,-0.00172828,0.00345512,-0.00818565,-0.01407929,-0.00529363,-0.00724107,-0.00623238,-0.00887759
539.2,-0.02146762,-0.01980571,-0.00646948,-0.00635855,-0.0040785,0.00086691,-0.01408064,-0.01132219,-0.001259,-0.01076955,-0.00295269,-0.0056691
539.4,-0.02104458,-0.01675011,-0.01172625,-0.01001369,-0.0071704,0.00204031,-0.01240291,-0.01069065,0.00054944,-0.01422519,-0.00701063,-0.01315094
539.6,-0.01879275,-0.0161481,-0.00547447,-0.00577988,0.00196041,0.00030171,-0.01221358,-0.01382824,-0.00467756,-0.01170784,-0.00540951,-0.01196788
539.8,-0.02245554,-0.01864577,-0.01145547,-0.00426109,-0.00268816,0.00160737,-0.00651201,-0.01360904,-0.00320387,-0.01562533,-0.00161776,-0.01286317
540,-0.01889512,-0.01833052,-0.00967368,-0.00941686,-0.00129996,0.00118299,-0.01551955,-0.0114468,-0.0017066,-0.01271853,-0.0022811,-0.01275734
540.2,-0.01770195,-0.01552186,-0.01176962,-0.00919156,-0.0011511,0.00327017,-0.01296788,-0.00863858,-0.00082546,-0.00970841,-0.00172689,-0.01214762
540.4,-0.0235706,-0.02027679,-0.00775381,-0.00999759,-0.00811188,0.0024771,-0.0122559,-0.01413198,-0.00238499,-0.01487077,-0.00355202,-0.01346488
